Date,Adjusted
2024-09-20,238.25
2024-09-23,250.0
2024-09-24,254.270004272461
2024-09-25,257.019989013672
2024-09-26,254.220001220703
2024-09-27,260.459991455078
2024-09-30,261.630004882812
2024-10-01,258.019989013672
2024-10-02,249.020004272461
2024-10-03,240.660003662109
2024-10-04,250.080001831055
2024-10-07,240.830001831055
2024-10-08,244.5
2024-10-09,241.050003051758
2024-10-10,238.770004272461
2024-10-11,217.800003051758
2024-10-14,219.160003662109
2024-10-15,219.570007324219
2024-10-16,221.330001831055
2024-10-17,220.889999389648
2024-10-18,220.699996948242
2024-10-21,218.850006103516
2024-10-22,217.970001220703
2024-10-23,213.649993896484
2024-10-24,260.480010986328
2024-10-25,269.190002441406
2024-10-28,262.510009765625
2024-10-29,259.519989013672
2024-10-30,257.549987792969
2024-10-31,249.850006103516
2024-11-01,248.979995727539
2024-11-04,242.839996337891
2024-11-05,251.440002441406
2024-11-06,288.529998779297
2024-11-07,296.910003662109
2024-11-08,321.220001220703
2024-11-11,350.0
2024-11-12,328.489990234375
2024-11-13,330.239990234375
2024-11-14,311.179992675781
2024-11-15,320.720001220703
2024-11-18,338.739990234375
2024-11-19,346.0
2024-11-20,342.029998779297
2024-11-21,339.640014648438
2024-11-22,352.559997558594
2024-11-25,338.589996337891
2024-11-26,338.230010986328
2024-11-27,332.890014648438
2024-11-29,345.160003662109
2024-12-02,357.089996337891
2024-12-03,351.420013427734
2024-12-04,357.929992675781
2024-12-05,369.489990234375
2024-12-06,389.220001220703
2024-12-09,389.790008544922
2024-12-10,400.989990234375
2024-12-11,424.769989013672
2024-12-12,418.100006103516
2024-12-13,436.230010986328
2024-12-16,463.019989013672
2024-12-17,479.859985351562
2024-12-18,440.130004882812
2024-12-19,436.170013427734
2024-12-20,421.059997558594
2024-12-23,430.600006103516
2024-12-24,462.279998779297
2024-12-26,454.130004882812
2024-12-27,431.660003662109
2024-12-30,417.410003662109
2024-12-31,403.839996337891
2025-01-02,379.279998779297
2025-01-03,410.440002441406
2025-01-06,411.049987792969
2025-01-07,394.359985351562
2025-01-08,394.940002441406
2025-01-10,394.739990234375
2025-01-13,403.309997558594
2025-01-14,396.359985351562
2025-01-15,428.220001220703
2025-01-16,413.820007324219
2025-01-17,426.5
2025-01-21,424.070007324219
2025-01-22,415.109985351562
2025-01-23,412.380004882812
2025-01-24,406.579986572266
2025-01-27,397.149993896484
2025-01-28,398.089996337891
2025-01-29,389.100006103516
2025-01-30,400.279998779297
2025-01-31,404.600006103516
2025-02-03,383.679992675781
2025-02-04,392.209991455078
2025-02-05,378.170013427734
2025-02-06,374.320007324219
2025-02-07,361.619995117188
2025-02-10,350.730010986328
2025-02-11,328.5
2025-02-12,336.510009765625
2025-02-13,355.940002441406
2025-02-14,355.839996337891
2025-02-18,354.109985351562
2025-02-19,360.559997558594
2025-02-20,354.399993896484
2025-02-21,337.799987792969
2025-02-24,330.529998779297
2025-02-25,302.799987792969
2025-02-26,290.799987792969
2025-02-27,281.950012207031
2025-02-28,292.980010986328
2025-03-03,284.649993896484
2025-03-04,272.040008544922
2025-03-05,279.100006103516
2025-03-06,263.450012207031
2025-03-07,262.670013427734
2025-03-10,222.149993896484
2025-03-11,230.580001831055
2025-03-12,248.089996337891
2025-03-13,240.679992675781
2025-03-14,249.979995727539
2025-03-17,238.009994506836
2025-03-18,225.309997558594
2025-03-19,235.860000610352
2025-03-20,236.259994506836
2025-03-21,248.710006713867
2025-03-24,278.390014648438
2025-03-25,288.140014648438
2025-03-26,272.059997558594
2025-03-27,273.130004882812
2025-03-28,263.549987792969
2025-03-31,259.160003662109
2025-04-01,268.459991455078
2025-04-02,282.760009765625
2025-04-03,267.279998779297
2025-04-04,239.429992675781
2025-04-07,233.289993286133
2025-04-08,221.860000610352
2025-04-09,272.200012207031
2025-04-10,252.399993896484
2025-04-11,252.309997558594
2025-04-14,252.350006103516
2025-04-15,254.110000610352
2025-04-16,241.550003051758
2025-04-17,241.369995117188
2025-04-21,227.5
2025-04-22,237.970001220703
2025-04-23,250.740005493164
2025-04-24,259.510009765625
2025-04-25,284.950012207031
2025-04-28,285.880004882812
2025-04-29,292.029998779297
2025-04-30,282.160003662109
2025-05-01,280.519989013672
2025-05-02,287.209991455078
2025-05-05,280.260009765625
2025-05-06,275.350006103516
2025-05-07,276.220001220703
2025-05-08,284.820007324219
2025-05-09,298.260009765625
2025-05-12,318.380004882812
2025-05-13,334.070007324219
2025-05-14,347.679992675781
2025-05-15,342.820007324219
2025-05-16,349.980010986328
2025-05-19,342.089996337891
2025-05-20,343.820007324219
2025-05-21,334.619995117188
2025-05-22,341.040008544922
2025-05-23,339.339996337891
2025-05-27,362.890014648438
2025-05-28,356.899993896484
2025-05-29,358.429992675781
2025-05-30,346.459991455078
2025-06-02,342.690002441406
2025-06-03,344.269989013672
2025-06-04,332.049987792969
2025-06-05,284.700012207031
2025-06-06,295.140014648438
2025-06-09,308.579986572266
2025-06-10,326.089996337891
2025-06-11,326.429992675781
2025-06-12,319.109985351562
2025-06-13,325.309997558594
2025-06-16,329.130004882812
2025-06-17,316.350006103516
2025-06-18,322.049987792969
2025-06-20,322.160003662109
2025-06-23,348.679992675781
2025-06-24,340.470001220703
2025-06-25,327.549987792969
2025-06-26,325.779998779297
2025-06-27,323.630004882812
2025-06-30,317.660003662109
2025-07-01,300.709991455078
2025-07-02,315.649993896484
2025-07-03,315.350006103516
2025-07-07,293.940002441406
2025-07-08,297.809997558594
2025-07-09,295.880004882812
2025-07-10,309.869995117188
2025-07-11,313.510009765625
2025-07-14,316.899993896484
2025-07-15,310.779998779297
2025-07-16,321.670013427734
2025-07-17,319.410003662109
2025-07-18,329.649993896484
2025-07-21,328.489990234375
2025-07-22,332.109985351562
2025-07-23,332.559997558594
2025-07-24,305.299987792969
2025-07-25,316.059997558594
2025-07-28,325.589996337891
2025-07-29,321.200012207031
2025-07-30,319.040008544922
2025-07-31,308.269989013672
2025-08-01,302.630004882812
2025-08-04,309.260009765625
2025-08-05,308.720001220703
2025-08-06,319.910003662109
2025-08-07,322.269989013672
2025-08-08,329.649993896484
2025-08-11,339.029998779297
2025-08-12,340.839996337891
2025-08-13,339.380004882812
2025-08-14,335.579986572266
2025-08-15,330.559997558594
2025-08-18,335.160003662109
2025-08-19,329.309997558594
2025-08-20,323.899993896484
2025-08-21,320.109985351562
2025-08-22,340.010009765625
2025-08-25,346.600006103516
2025-08-26,351.670013427734
2025-08-27,349.600006103516
2025-08-28,345.980010986328
2025-08-29,333.869995117188
2025-09-02,329.359985351562
2025-09-03,334.089996337891
2025-09-04,338.529998779297
2025-09-05,350.839996337891
2025-09-08,346.399993896484
2025-09-09,346.970001220703
2025-09-10,347.790008544922
2025-09-11,368.809997558594
2025-09-12,395.940002441406
2025-09-15,410.040008544922
2025-09-16,421.619995117188
2025-09-17,425.859985351562
2025-09-18,416.850006103516
2025-09-19,426.070007324219
2025-09-22,434.209991455078
